VIN	customer	service_writer	start_date	completion_date	odometer	labor_cost	repair_desc
VX1PVFHZBMX335341	83-4401879	user33	8/18/2021	9/2/2021	516410	157.21	correct abs; adjust block heater; 
VX1PVFHZBMX335341	B0529778191	user12	9/10/2021	9/24/2021	520698	60.46	adjust low fuel warning indicator; check drive axle boots; 
W1RYVGXFD68971984	A2150826458	user33	3/26/2021	3/27/2021	118911	39.72	change coolant; replace fuel filter; 
W1RYVGXFD68971984	B7250129830	roland	4/5/2021	5/15/2021	128802	715.05	change wheel cylinders; adjust regenerative braking; 
W1RYVGXFD68971984	A0965866036	user30	6/3/2021	9/3/2021	239252	2304.05	make polarization coating; reconfigure service reminder light; 
WAKUE2I52W0243711	A5920668662	user30	6/12/2021	7/10/2021	120908	559.76	install roof spoiler; change wheel cylinders; 
WAKUE2I52W0243711	B3560453812	user30	7/19/2021	7/28/2021	224626	39.98	adjust turn signals; install curtain airbags; 
WAKUE2I52W0243711	A7476663773	user33	8/15/2021	9/12/2021	395990	39.98	replace steering column lock; replace water pump; 
WO62TPHPUNV545044	D4535340558	user30	12/21/2020	1/13/2021	158760	638.89	refurbish power steering; 
WO62TPHPUNV545044	D4638312523	user17	1/26/2021	2/22/2021	240537	91.27	install optional equipment; fix external temperature display; 
WO62TPHPUNV545044	C8565047824	user15	2/26/2021	3/17/2021	255288	775.79	replace brake pedal spring; install roof spoiler; 
WO62TPHPUNV545044	B6629932093	user12	5/3/2021	5/5/2021	304556	91.27	change pcv filter/pcv valve; attach spoiler; 
WO62TPHPUNV545044	34-1167025	user12	5/7/2021	6/25/2021	316305	1414.68	repair seatbelt force limiters; repair shiftable automatic transmission; 
WO62TPHPUNV545044	C9725877677	roland	6/27/2021	7/3/2021	332807	273.81	reduce fuel consumption; upgrade navigation system; 
WO62TPHPUNV545044	C8487820691	user15	8/12/2021	8/15/2021	417382	45.63	correct abs; fix a-pillar; 
WO62TPHPUNV545044	D0369069698	roland	8/22/2021	9/2/2021	482252	273.81	replace brake pedal spring; install intelligent alternator; 
WRJTUEFBEKL053792	B8426722523	user13	12/16/2020	12/20/2020	398110	1057.71	replace serpentine belt; prevent fuel pump shutoff; 
WRJTUEFBEKL053792	D8805924960	user29	2/13/2021	3/27/2021	789464	1692.34	replace stabilizer bar; fix rear defroster; 
WRJTUEFBEKL053792	C5684393032	user13	6/4/2021	6/13/2021	1600322	1692.34	fix a-pillar; 
WXXT4CJXT8X866335	D9854901324	roland	4/29/2021	5/7/2021	229011	415.51	adjust low fuel warning indicator; 
WXXT4CJXT8X866335	B3560453812	roland	5/15/2021	6/7/2021	262600	118.72	adjust traction control system; change wheel cylinders; 
WXXT4CJXT8X866335	B7250129830	user13	6/28/2021	7/1/2021	432305	237.44	fix air filter restriction indicator; adjust seat belts tension; 
WXXT4CJXT8X866335	B0529778191	user17	7/4/2021	7/10/2021	439996	415.51	fix sunroof; change memory settings of the onboard computer; 
WXXT4CJXT8X866335	A2356695475	user15	8/5/2021	8/6/2021	695806	118.72	fix rear hvac; replace brake pedal spring; 
WXXT4CJXT8X866335	B9479074244	user33	8/18/2021	8/23/2021	739303	178.08	fix external temperature display; fix a-pillar; 
WXXT4CJXT8X866335	B4901838775	user33	8/27/2021	8/28/2021	771813	118.72	replace water pump; install anti-theft alarm; 
WXXT4CJXT8X866335	D5191373192	user33	9/4/2021	9/5/2021	781758	118.72	set up satellite radio; attach spoiler; 
WZLYDQJPVXX172107	A7336665337	user33	7/7/2021	7/8/2021	98795	39.73	replace fuel filter; install curtain airbags; 
WZLYDQJPVXX172107	A2549561818	user17	7/10/2021	7/22/2021	106903	198.63	change coolant; reconfigure service reminder light; 
WZLYDQJPVXX172107	A0301796521	user13	8/5/2021	8/11/2021	270628	119.18	repair seatbelt force limiters; fix steering damper; 
WZLYDQJPVXX172107	B4222493197	user13	8/15/2021	8/17/2021	271572	39.73	adjust low fuel warning indicator; replace brake pedal spring; 
WZLYDQJPVXX172107	85-3032731	user15	8/27/2021	8/31/2021	362524	79.45	fix steering damper; replace diverter valve; 
WZLYDQJPVXX172107	C2527866885	user17	9/4/2021	9/4/2021	365448	39.73	make polarization coating; 
WZLYDQJPVXX172107	17-6105195	user30	9/11/2021	9/12/2021	411520	39.73	adjust reverse tilt mirrors; replace steering column lock; 
X7WRF6GJKRO032058	B3114961337	user12	9/10/2020	2/12/2021	590661	664.31	replace serpentine belt; 
XG6TUSMRKJ7859790	D3769942713	user12	3/19/2021	4/23/2021	109017	332.81	repair direct injection system; replace tail lights; 
XG6TUSMRKJ7859790	A7336665337	user12	5/2/2021	6/3/2021	149497	124.8	install parking sensors; attach spoiler; 
XG6TUSMRKJ7859790	D8053038202	user33	6/17/2021	6/24/2021	263043	124.8	change timing belt; change steering rack; 
XG6TUSMRKJ7859790	D3341952649	user29	7/26/2021	8/11/2021	430954	249.61	fix rear defroster; replace catalytic converter; 
XG6TUSMRKJ7859790	D5106706321	user12	8/25/2021	8/29/2021	457719	20.8	reconfigure service reminder light; 
XKOR6FN4NB0771721	B0667673329	user29	11/19/2020	3/27/2021	228182	9594.28	install smoked glass; install dusk-sensing headlights; 
XKOR6FN4NB0771721	C5564885117	user33	5/9/2021	5/20/2021	253289	297.5	adjust low fuel warning indicator; improve engine performance; 
XKOR6FN4NB0771721	D4949425401	user13	7/8/2021	8/6/2021	566899	371.87	adjust retractable mirrors; 
XKOR6FN4NB0771721	C7836526302	user17	9/10/2021	9/18/2021	575673	74.37	adjust running boards; 
XLE7HGMPN41742434	C7749249695	user29	1/21/2021	2/28/2021	375099	101.26	replace ace filter; 
XLE7HGMPN41742434	C5684393032	user15	3/1/2021	3/18/2021	375615	177.21	fix ventilated seats; fix steering damper; 
XLE7HGMPN41742434	C8387651854	roland	3/25/2021	4/6/2021	410288	253.15	fix broken tow hooks; prevent fuel pump shutoff; 
XLE7HGMPN41742434	C9883149255	roland	4/9/2021	4/10/2021	414714	25.32	replace ace filter; change air conditioner refrigerant; 
XLE7HGMPN41742434	B4222493197	user29	4/20/2021	5/31/2021	495210	936.67	fix external temperature display; 
XLE7HGMPN41742434	C2530704207	user33	6/2/2021	6/19/2021	512708	227.84	replace serpentine belt; adjust block heater; 
XLE7HGMPN41742434	D3769942713	user30	6/27/2021	7/5/2021	559907	50.63	reduce fuel consumption; adjust seat belts tension; 
XLE7HGMPN41742434	B8560719297	user15	7/13/2021	8/12/2021	594694	480.99	refurbish power steering; adjust running boards; 
XLE7HGMPN41742434	C7720975467	user30	9/17/2021	9/22/2021	786288	101.26	install dusk-sensing headlights; remove oversteer; 
XNCXSM3JPVX095298	D1263382492	user30	12/12/2020	12/15/2020	360755	12.51	fix rear defroster; adjust climate control; 
XNCXSM3JPVX095298	D8805924960	user17	1/23/2021	2/20/2021	518153	312.8	fix steering damper; fix steering damper; 
XNCXSM3JPVX095298	A7135730876	user12	5/8/2021	8/2/2021	977191	750.73	replace fuel filter; change coolant; 
XNCXSM3JPVX095298	D4535340558	user17	8/15/2021	8/29/2021	1001880	37.54	replace ace filter; 
XNCXSM3JPVX095298	C2673914348	user30	9/1/2021	9/7/2021	1035469	62.56	change coolant; 
XW26GD4VYPB194891	A1100965794	roland	10/14/2020	10/17/2020	628671	25.32	fix broken tow hooks; install on-board diagnosis system; 
XW26GD4VYPB194891	B0667673329	user33	3/23/2021	6/12/2021	2397027	1392.35	adjust retractable mirrors; fix rear hvac; 
XZH6HV3YNEO902234	D6534556524	user30	2/23/2021	2/23/2021	177753	19	attach spoiler; refurbish power steering; 
XZH6HV3YNEO902234	A6107738399	user33	5/17/2021	5/19/2021	710397	57.01	reconfigure service reminder light; 
XZH6HV3YNEO902234	C9725877677	user33	5/26/2021	5/29/2021	735214	57.01	replace serpentine belt; 
XZH6HV3YNEO902234	C2665896847	user17	6/30/2021	7/11/2021	1076913	152.04	adjust low fuel warning indicator; set up satellite radio; 
XZH6HV3YNEO902234	D7197177558	user12	7/16/2021	8/2/2021	1120287	57.01	reduce fuel consumption; change pcv filter/pcv valve; 
XZH6HV3YNEO902234	C8180681803	user13	8/14/2021	8/31/2021	1247743	95.02	install anti-theft alarm; prevent fuel pump shutoff; 
XZH6HV3YNEO902234	B9153577327	user29	9/3/2021	9/25/2021	1254908	228.06	install optional equipment; refurbish power steering; 
Y3YFDYEUPJ2715198	D2440363626	user15	6/25/2021	6/29/2021	83261	37.05	change coolant; prevent fuel pump shutoff; 
Y3YFDYEUPJ2715198	86-6324444	user29	7/1/2021	7/1/2021	87592	37.05	attach spoiler; change steering rack; 
Y3YFDYEUPJ2715198	47-6473901	user15	7/2/2021	7/5/2021	95085	148.19	replace brake pedal spring; 
Y3YFDYEUPJ2715198	35-7670320	user30	7/7/2021	7/8/2021	111860	37.05	configure audio remote control; refurbish power steering; 
Y3YFDYEUPJ2715198	B8426722523	user12	7/12/2021	7/17/2021	156143	148.19	fix deceleration system; adjust accelerator pedal linkage; 
Y3YFDYEUPJ2715198	86-6324444	user29	7/18/2021	8/20/2021	167090	148.19	adjust hybrid performance; install active pedestrian protection system; 
Y3YFDYEUPJ2715198	A9110995031	user12	8/25/2021	8/28/2021	187759	74.09	replace stabilizer bar; fix rear hvac; 
Y3YFDYEUPJ2715198	87-8049695	user15	9/11/2021	9/15/2021	294290	74.09	fix rear hvac; change purge valve; 
Y80MGSI0T6F866229	D1203722082	user13	6/3/2021	6/18/2021	13556	69.34	install curtain airbags; change steering rack; 
Y80MGSI0T6F866229	B7649567338	user13	6/29/2021	7/16/2021	113942	184.9	install curtain airbags; repair direct injection system; 
Y80MGSI0T6F866229	A4114790699	user30	8/3/2021	8/14/2021	317085	231.13	fix air filter restriction indicator; change coolant; 
Y8C5IT8AQ05184927	D0328630274	roland	7/13/2021	7/17/2021	167835	115.98	fix cylinder head bolts; replace serpentine belt; 
Y8C5IT8AQ05184927	A6562833622	user15	7/26/2021	7/31/2021	194344	347.94	fix a-pillar; fix solar sunroof; 
Y8C5IT8AQ05184927	D3516713339	user13	8/21/2021	9/17/2021	251956	347.94	adjust accelerator pedal linkage; adjust accelerator pedal linkage; 
Y8Z0KNDQWL2566444	B4901838775	user33	10/18/2020	10/22/2020	753528	22.09	improve engine performance; attach seat extension; 
Y8Z0KNDQWL2566444	D2440363626	user15	10/23/2020	12/9/2020	761334	198.79	install anti-theft alarm; 
Y8Z0KNDQWL2566444	A8857026223	user33	3/27/2021	3/30/2021	1011165	44.18	install turbocharger; refurbish power steering; 
Y8Z0KNDQWL2566444	64-4494473	user33	4/28/2021	5/27/2021	1337573	287.14	change wheel cylinders; replace timing belt tensioner; 
Y8Z0KNDQWL2566444	C7749249695	user17	5/28/2021	7/14/2021	1348055	121.48	change pcv filter/pcv valve; 
YH26TJ504TO241467	C8487820691	user13	4/30/2021	6/13/2021	854134	78.27	fix air filter restriction indicator; fix rear defroster; 
YHXRVAZZU61082434	13-6202155	user13	6/11/2021	6/30/2021	109497	48.6	change steering rack; prevent fuel pump shutoff; 
YHXRVAZZU61082434	B8267603424	roland	7/1/2021	7/5/2021	113852	48.6	reduce carbon footprint; 
YHXRVAZZU61082434	B3613796899	user15	7/17/2021	7/19/2021	227973	24.3	change air conditioner refrigerant; fix power activated release; 
YHXRVAZZU61082434	D1263382492	user30	7/21/2021	7/29/2021	230439	121.5	fix cylinder head bolts; install roof spoiler; 
YHXRVAZZU61082434	A0923389692	roland	8/4/2021	8/7/2021	294636	24.3	change suspension fluid; install roof spoiler; 
YHXRVAZZU61082434	B0667673329	user30	8/8/2021	8/17/2021	306067	170.1	change coolant; 
YHXRVAZZU61082434	49-7614440	user13	9/3/2021	9/5/2021	445411	48.6	change coolant; 
YHXRVAZZU61082434	A2781606676	user13	9/7/2021	9/10/2021	464837	48.6	check drive axle boots; 
YHXRVAZZU61082434	A0923389692	user12	9/16/2021	9/16/2021	531237	24.3	fix sunroof; adjust traction control system; 
YJ3Y7H3KJRI908228	A5182568516	user12	7/2/2021	7/7/2021	234893	143.67	upgrade navigation system; 
YJ3Y7H3KJRI908228	B3560453812	user13	7/13/2021	7/21/2021	267544	191.56	adjust adaptive cruise control; install parking sensors; 
YJ3Y7H3KJRI908228	B4901838775	roland	9/2/2021	9/19/2021	400861	814.14	set up auto-delay headlights; 
YK5IEXQC53O490199	C2451484744	roland	7/12/2021	8/10/2021	174008	451.26	fix broken tow hooks; reconfigure service reminder light; 
YQKTZSBESHS704350	B8118245955	user13	6/11/2021	7/10/2021	229685	505.84	change steering rack; change steering rack; 
YQKTZSBESHS704350	A5224016442	user17	7/29/2021	8/11/2021	445865	90.33	replace steering column lock; replace tail lights; 
YQKTZSBESHS704350	A2781606676	user17	8/21/2021	9/10/2021	459321	54.2	check drive axle boots; replace liftgate window; 
YR0BYZ2LKGR405349	A5920668662	user29	10/10/2020	12/11/2020	286649	978.97	change wheel cylinders; 
YR0BYZ2LKGR405349	B3613796899	user29	12/12/2020	1/11/2021	292016	156.63	change oil filter; configure universal remote control; 
YR0BYZ2LKGR405349	C2451484744	user15	1/28/2021	1/28/2021	463850	39.16	change steering rack; install roof spoiler; 
YR0BYZ2LKGR405349	A0301796521	user33	4/15/2021	6/15/2021	1270095	900.65	replace catalytic converter; 
YVB5QZPUU4J557508	D4535340558	user30	7/29/2021	9/8/2021	260531	1917.69	improve engine performance; replace diverter valve; 
YVCC3OMTRFN440424	C3623479361	user15	1/21/2021	1/29/2021	124169	121.78	install curtain airbags; replace catalytic converter; 
YVCC3OMTRFN440424	D5564091609	user17	2/14/2021	3/4/2021	175758	304.44	replace timing belt tensioner; adjust climate control; 
YVCC3OMTRFN440424	C2477021110	user12	3/17/2021	3/20/2021	250441	20.3	adjust ignition timing; fix nvh dampening system; 
YVCC3OMTRFN440424	A9383285395	user30	3/23/2021	4/3/2021	275084	142.07	install on-board diagnosis system; refurbish power steering; 
YVCC3OMTRFN440424	D8282569200	user17	4/9/2021	5/14/2021	298555	142.07	fix broken tow hooks; replace liftgate window; 
YVCC3OMTRFN440424	D8282569200	user29	5/19/2021	6/28/2021	328346	284.15	change coolant; install smoked glass; 
YVCC3OMTRFN440424	D9622429189	user33	7/4/2021	8/17/2021	386468	223.26	replace timing belt tensioner; adjust retractable mirrors; 
YVCC3OMTRFN440424	09-3973558	user13	9/8/2021	9/11/2021	609494	20.3	reconfigure service reminder light; change oil filter; 
YW0NB0HVBXQ136944	49-7614440	roland	3/23/2021	4/17/2021	17865	423.41	correct abs; replace timing belt tensioner; 
YW0NB0HVBXQ136944	B3135098307	user15	4/23/2021	4/26/2021	62180	66.85	fix air filter restriction indicator; fix a-pillar; 
YW0NB0HVBXQ136944	A4307733572	user17	4/30/2021	5/8/2021	74582	89.14	reduce carbon footprint; adjust running boards; 
YW0NB0HVBXQ136944	B3114961337	user12	5/13/2021	5/14/2021	87131	44.57	replace ace filter; change speaker configuration; 
YW0NB0HVBXQ136944	C2451484744	user17	6/25/2021	6/26/2021	531340	44.57	repair cooled seats; 
YW0NB0HVBXQ136944	B6594307920	user33	7/21/2021	8/18/2021	732555	155.99	repair shiftable automatic transmission; change oil filter; 
YW0NB0HVBXQ136944	C2665896847	user13	8/22/2021	9/21/2021	777047	579.41	replace catalytic converter; install intelligent alternator; 
YY8OSRCI6X0011928	B2456071697	user13	3/29/2021	4/19/2021	175502	325.25	change wheel cylinders; change timing belt; 
YY8OSRCI6X0011928	A0836288701	roland	4/25/2021	4/25/2021	188886	29.57	install dusk-sensing headlights; fix air filter restriction indicator; 
YY8OSRCI6X0011928	C3623479361	user17	4/27/2021	5/18/2021	208118	266.12	reduce blind spot; 
YY8OSRCI6X0011928	C0315829968	user29	5/22/2021	5/29/2021	240590	236.55	change memory settings of the onboard computer; change oil filter; 
YY8OSRCI6X0011928	D9854901324	user17	6/9/2021	7/4/2021	267192	177.41	repair direct injection system; 
YY8OSRCI6X0011928	B9701873535	user33	7/5/2021	7/13/2021	277022	206.98	change coolant; adjust hybrid performance; 
YY8OSRCI6X0011928	C8565047824	user33	7/20/2021	7/28/2021	335103	177.41	replace radiator core & ac condenser; 
YY8OSRCI6X0011928	B1302071867	user15	8/27/2021	9/9/2021	570767	118.27	refurbish power steering; install dusk-sensing headlights; 
YY8OSRCI6X0011928	D2205967267	user33	9/12/2021	9/22/2021	596788	206.98	attach spoiler; change brake linings; 
YYD1IOVV8LV476788	94-2432098	user33	10/4/2020	11/28/2020	357915	755.59	change pcv filter/pcv valve; install smoked glass; 
YYD1IOVV8LV476788	A2356695475	user17	1/9/2021	1/22/2021	528211	179.9	change purge valve; replace liftgate window; 
YYD1IOVV8LV476788	D9983832656	user15	2/23/2021	2/27/2021	730286	143.92	configure audio remote control; change timing belt; 
YYD1IOVV8LV476788	D3516184517	user13	3/30/2021	4/20/2021	1094242	179.9	replace catalytic converter; replace serpentine belt; 
YYD1IOVV8LV476788	C7836526302	user29	5/27/2021	6/13/2021	1145752	323.82	fix nvh dampening system; attach spoiler; 
YYD1IOVV8LV476788	D5191373192	user15	7/4/2021	7/19/2021	1362404	143.92	change oil filter; fix deceleration system; 
Z0A37CJ5Q6J159776	A4307733572	user30	7/5/2021	7/21/2021	145703	173.53	change suspension fluid; configure audio remote control; 
Z0A37CJ5Q6J159776	48-1769205	user15	7/25/2021	7/30/2021	177279	40.05	reconfigure service reminder light; 
Z0A37CJ5Q6J159776	A1100965794	user33	8/10/2021	8/17/2021	219454	13.35	fix sunroof; attach exterior camera; 
Z0A37CJ5Q6J159776	A0943466017	user12	8/19/2021	8/22/2021	222506	13.35	replace catalytic converter; fix cylinder head bolts; 
Z0A37CJ5Q6J159776	51-3984561	user12	8/28/2021	9/5/2021	285817	26.7	replace brake pedal spring; adjust accelerator pedal linkage; 
Z0A37CJ5Q6J159776	A7336665337	roland	9/6/2021	9/13/2021	288515	106.79	install parking sensors; reduce fuel consumption; 
Z0A37CJ5Q6J159776	A2150826458	roland	9/17/2021	9/26/2021	299973	93.44	change wheel cylinders; 
Z1ASPSHALNI992893	09-5111889	user13	10/22/2020	10/27/2020	1621482	70.55	change pcv filter/pcv valve; install smoked glass; 
Z1ASPSHALNI992893	61-1100139	user15	11/6/2020	11/22/2020	1701472	82.31	reduce blind spot; 
Z1ASPSHALNI992893	A2356695475	user30	12/20/2020	12/26/2020	1899034	82.31	install intelligent alternator; 
Z1ASPSHALNI992893	D0985294389	user12	2/26/2021	3/10/2021	2629487	129.35	configure audio remote control; change suspension fluid; 
Z1ASPSHALNI992893	51-3984561	user13	3/13/2021	4/7/2021	2646758	270.46	adjust traction control system; replace radiator hoses; 
Z1ASPSHALNI992893	D3639339127	user30	6/1/2021	6/26/2021	2748092	223.42	adjust adaptive cruise control; 
Z1ASPSHALNI992893	A2781606676	user33	7/6/2021	7/29/2021	2777582	105.83	configure universal remote control; install anti-theft alarm; 
Z1ASPSHALNI992893	A9110995031	user12	8/18/2021	8/21/2021	2904831	23.52	install parking sensors; replace stabilizer bar; 
Z1MBS0LZ6BU099956	C9883149255	user13	4/1/2021	4/13/2021	168875	303.22	remove oversteer; install intelligent alternator; 
Z1MBS0LZ6BU099956	D8119514417	user17	5/25/2021	5/26/2021	557536	67.38	set up auto-delay headlights; change speaker configuration; 
Z1MBS0LZ6BU099956	52-9011162	user30	6/5/2021	6/5/2021	643878	33.69	install intelligent alternator; change purge valve; 
Z1MBS0LZ6BU099956	64-7173397	user12	8/1/2021	9/26/2021	1051149	673.82	fix sunroof; make polarization coating; 
